order_id,customer_id,product_id,quantity,order_date,order_time,payment_method,order_status,shipping_city,discount_percentage
ORD-03814,385,1,3,22/03/2026,23:02:08,e-wallet,refunded,Kuala Lumpur,15
ORD-03815,234,1,3,22/03/2026,7:41:00,bank_transfer,completed,Dengmingsi,0
ORD-03816,757,9,3,18/01/2026,17:50:37,bank_transfer,pending,,15
ORD-03817,1123,10,4,07/02/2026,16:59:05,e-wallet,completed,Nierumai,10
ORD-03818,321,19,3,27/02/2026,17:13:55,credit_card,pending,Senj,0
ORD-03819,1272,3,2,19/04/2026,1:45:11,cod,cancelled,Saint-Maur-des-Fossés,0
ORD-03820,882,18,2,23/02/2026,5:27:18,bank_transfer,completed,Katsuta,15
ORD-03821,1270,2,6,20/01/2026,23:23:40,cod,pending,Bulualto,0
ORD-03822,898,8,2,29/04/2026,20:31:28,bank_transfer,pending,Perpignan,0
ORD-03823,1521,18,3,07/02/2026,12:21:18,cod,completed,Huamu,0
ORD-03824,1902,7,1,02/02/2026,16:26:08,bank_transfer,pending,Oughterard,0
ORD-03825,1398,16,2,31/01/2026,6:38:29,bank_transfer,completed,Kumo,0
ORD-03826,324,5,2,03/01/2026,23:41:01,e-wallet,completed,Tuqiao,10
ORD-03827,907,16,3,20/02/2026,7:50:29,credit_card,completed,Youwei,0
ORD-03828,1499,19,2,23/02/2026,3:47:54,credit_card,completed,Lianghe,0
ORD-03829,936,9,2,25/03/2026,1:49:12,cod,pending,Shanglu,0
ORD-03830,45,7,3,10/02/2026,20:22:52,credit_card,completed,Bërxull,0
ORD-03831,107,14,4,09/06/2026,4:16:21,bank_transfer,pending,Sulaco,0
ORD-03832,564,11,1,20/01/2026,2:06:13,e-wallet,pending,Mae Charim,0
ORD-03833,1238,17,2,19/01/2026,20:26:22,credit_card,completed,Amsterdam Westpoort,0
ORD-03834,634,18,2,22/03/2026,2:11:53,credit_card,completed,Ruda Maleniecka,0
ORD-03835,455,17,1,16/01/2026,6:53:29,cod,pending,Lincuo,0
ORD-03836,666,8,3,06/01/2026,15:03:14,cod,refunded,Penedo,0
ORD-03837,1063,16,2,11/02/2026,,e-wallet,cancelled,Belfast,0
ORD-03838,212,6,2,26/01/2026,17:51:05,cod,completed,Bayan Ewenke Minzu,15
ORD-03839,604,15,1,16/06/2026,18:24:57,bank_transfer,pending,Davyd-Haradok,0
ORD-03840,575,14,4,13/06/2026,21:47:53,bank_transfer,pending,Hammarö,0
ORD-03841,1626,2,2,26/04/2026,19:45:12,e-wallet,completed,Bang Kaeo,0
ORD-03842,1687,2,4,12/04/2026,4:49:48,e-wallet,refunded,Lengkongjaya,0
ORD-03843,1025,13,2,26/02/2026,21:29:42,e-wallet,cancelled,Knoxville,15
ORD-03844,1810,15,3,24/04/2026,21:29:03,cod,pending,Keruguya,15
ORD-03845,1650,9,5,24/05/2026,6:38:19,cod,pending,Dahu,30
ORD-03846,1718,19,2,31/03/2026,2:11:40,e-wallet,cancelled,Daba,0
ORD-03847,1378,15,1,25/04/2026,7:43:56,e-wallet,completed,Mandōl,0
ORD-03848,1291,8,7,22/03/2026,21:21:17,e-wallet,completed,Xiaohebian,0
ORD-03849,1720,16,2,10/01/2026,11:45:40,bank_transfer,cancelled,Yuxi,0
ORD-03850,30,17,1,18/03/2026,3:04:39,bank_transfer,completed,Oslo,0
ORD-03851,1966,12,3,29/01/2026,7:37:27,e-wallet,completed,Kiltamagh,0
ORD-03852,1692,1,2,04/01/2026,16:22:50,bank_transfer,completed,Khorol,0
ORD-03853,1639,16,7,23/03/2026,0:44:02,credit_card,pending,San Diego,10
ORD-03854,1386,6,3,13/02/2026,15:11:10,e-wallet,completed,Wanmu,0
ORD-03855,691,4,4,05/01/2026,11:33:25,e-wallet,completed,,0
ORD-03856,1364,18,3,14/03/2026,12:07:02,e-wallet,completed,Nangabulik,0
ORD-03857,1652,15,2,,20:09:33,credit_card,refunded,,10
ORD-03858,1717,8,2,01/05/2026,3:24:09,bank_transfer,completed,Médanos,0
ORD-03859,535,12,2,06/03/2026,13:15:51,e-wallet,pending,Junkou,0
ORD-03860,305,18,2,11/05/2026,22:51:03,e-wallet,pending,Pocito,0
ORD-03861,1177,16,1,03/03/2026,15:52:45,e-wallet,pending,Mkiriwadjumoi,0
ORD-03862,487,19,2,06/03/2026,21:02:16,bank_transfer,completed,Sayang Lauq,0
ORD-03863,1074,11,1,31/05/2026,9:23:22,e-wallet,pending,Hengshan,0
ORD-03864,1225,10,1,17/05/2026,21:14:39,bank_transfer,pending,Sibbo,0
ORD-03865,942,1,5,16/01/2026,8:38:06,bank_transfer,pending,Krajan Dua Padomasan,0
ORD-03866,1782,15,2,15/03/2026,11:08:07,bank_transfer,cancelled,Las Palmas,0
ORD-03867,1853,20,4,10/01/2026,10:55:30,bank_transfer,cancelled,Nesebar,0
ORD-03868,1796,3,7,06/02/2026,8:13:56,e-wallet,pending,Yaguaraparo,0
ORD-03869,270,18,1,13/05/2026,6:35:36,e-wallet,completed,Mabuhay,10
ORD-03870,100,10,4,13/05/2026,6:58:03,e-wallet,cancelled,Hinunangan,0
ORD-03871,56,17,1,19/06/2026,23:25:30,bank_transfer,pending,Wangying,0
ORD-03872,1503,8,6,19/02/2026,1:42:50,e-wallet,completed,Lampa,0
ORD-03873,1310,2,1,28/01/2026,19:30:33,,refunded,Breda,0
ORD-03874,489,6,7,19/06/2026,,cod,completed,Banatska Topola,0
ORD-03875,561,14,3,15/04/2026,23:03:24,e-wallet,pending,Zaliztsi,0
ORD-03876,253,18,2,27/05/2026,17:44:30,credit_card,completed,Shuangwang,15
ORD-03877,1711,11,2,20/02/2026,9:36:31,e-wallet,completed,Abreus,0
ORD-03878,1333,12,3,29/01/2026,16:10:52,credit_card,completed,Elato,0
ORD-03879,68,5,1,,3:42:17,e-wallet,completed,Novogireyevo,15
ORD-03880,612,8,1,08/05/2026,10:22:42,cod,pending,Cerrito,0
ORD-03881,1720,8,3,25/03/2026,,bank_transfer,cancelled,Sosnovaya Polyana,0
ORD-03882,576,9,1,06/05/2026,9:27:35,bank_transfer,completed,Queluz,0
ORD-03883,1417,20,6,18/01/2026,13:36:39,cod,completed,Aldana,0
ORD-03884,225,11,2,22/02/2026,19:42:28,bank_transfer,pending,Mirandopólis,15
ORD-03885,661,20,1,31/01/2026,6:40:44,bank_transfer,completed,Béziers,10
ORD-03886,767,15,2,07/01/2026,5:22:16,e-wallet,cancelled,,0
ORD-03887,1925,15,2,04/03/2026,,bank_transfer,cancelled,Rybinsk,15
ORD-03888,199,18,1,05/02/2026,14:31:09,bank_transfer,completed,Huangcun,0
ORD-03889,1421,10,5,18/04/2026,11:16:26,bank_transfer,pending,Isla Pucú,0
ORD-03890,1542,6,2,21/04/2026,1:22:45,cod,pending,Stockholm,30
ORD-03891,1016,17,1,04/02/2026,4:00:51,bank_transfer,completed,Shimen,0
ORD-03892,1761,14,1,30/04/2026,17:35:38,bank_transfer,cancelled,Fengyi,15
ORD-03893,466,9,1,26/03/2026,,bank_transfer,completed,Tebingtinggi,0
ORD-03894,1340,14,7,01/04/2026,12:15:43,credit_card,pending,Banjar Delodrurung,0
ORD-03895,1268,18,3,17/04/2026,10:29:01,e-wallet,refunded,Baykonyr,0
ORD-03896,1571,18,4,26/04/2026,17:31:26,bank_transfer,completed,Palmeira,0
ORD-03897,619,14,1,04/04/2026,23:27:28,e-wallet,pending,Mavingouni,0
ORD-03898,1379,11,6,31/03/2026,2:47:11,bank_transfer,completed,Rudky,0
ORD-03899,432,17,2,12/06/2026,4:18:22,credit_card,completed,Balagon,0
ORD-03900,1855,7,3,,3:53:55,credit_card,completed,Maoping,15
ORD-03901,1906,15,6,27/01/2026,,e-wallet,refunded,Chibombo,0
ORD-03902,1559,12,3,25/03/2026,1:51:56,e-wallet,cancelled,Nikel’,0
ORD-03903,687,17,2,02/03/2026,19:39:52,credit_card,completed,Castêlo,0
ORD-03904,1325,1,2,03/06/2026,9:31:22,e-wallet,pending,Warung Wetan,0
ORD-03905,1468,16,1,26/05/2026,10:29:25,credit_card,pending,Dos Hermanas,0
ORD-03906,1735,9,2,05/01/2026,0:10:54,e-wallet,completed,Kopang Satu,0
ORD-03907,1093,6,1,19/06/2026,3:37:17,,cancelled,Paraíso,0
ORD-03908,689,10,1,05/05/2026,,e-wallet,pending,Cruz de Pau,0
ORD-03909,25,17,2,11/06/2026,15:10:01,e-wallet,cancelled,Huxiaoqiao,0
ORD-03910,1201,1,5,12/01/2026,14:50:08,e-wallet,completed,Nikhom Phattana,0
ORD-03911,749,16,4,18/06/2026,7:48:50,e-wallet,cancelled,Aya,0
ORD-03912,470,7,1,15/04/2026,23:36:35,e-wallet,cancelled,Wanshan,10
ORD-03913,1886,9,6,12/01/2026,18:04:53,e-wallet,pending,Cikadondongdesa,0
ORD-03914,50,2,4,04/02/2026,12:54:22,e-wallet,completed,Youxi,15
ORD-03915,743,13,5,03/06/2026,14:30:40,credit_card,cancelled,San Marcos,10
ORD-03916,1747,17,2,25/02/2026,9:51:44,e-wallet,refunded,Kalaxilike,0
ORD-03917,157,8,2,23/05/2026,4:27:02,e-wallet,completed,Muricay,0
ORD-03918,1283,5,1,04/03/2026,,e-wallet,cancelled,Al Minyā,10
ORD-03919,803,14,2,31/05/2026,4:32:36,bank_transfer,pending,Kosmach,0
ORD-03920,570,8,6,08/04/2026,12:49:20,bank_transfer,completed,Tabanan,0
ORD-03921,174,12,3,04/01/2026,2:08:58,e-wallet,pending,Créteil,0
ORD-03922,1910,9,2,13/04/2026,6:38:13,bank_transfer,completed,Tselinnoye,0
ORD-03923,1104,20,1,26/06/2026,13:43:33,credit_card,pending,Sydney,10
ORD-03924,1233,8,6,15/06/2026,18:42:45,e-wallet,completed,Zhoutian,10
ORD-03925,1334,6,3,20/03/2026,4:41:52,cod,cancelled,Bystra,0
ORD-03926,358,18,3,30/05/2026,18:05:13,bank_transfer,pending,,0
ORD-03927,786,18,2,02/01/2026,7:27:19,cod,cancelled,Nasavrky,10
ORD-03928,775,2,1,27/01/2026,6:13:37,cod,completed,Daingean,0
ORD-03929,1379,16,2,05/06/2026,22:42:00,cod,pending,Naushki,0
ORD-03930,1132,11,1,08/01/2026,9:16:02,bank_transfer,completed,Palaió Fáliro,0
ORD-03931,275,17,7,31/01/2026,8:09:33,cod,cancelled,Horodyshche,0
ORD-03932,1028,1,2,20/03/2026,21:42:24,bank_transfer,completed,Churubamba,0
ORD-03933,1173,13,6,09/04/2026,3:50:51,e-wallet,pending,,0
ORD-03934,173,5,3,18/03/2026,18:25:53,credit_card,pending,Fuxing,0
ORD-03935,350,12,2,30/01/2026,12:04:25,bank_transfer,pending,Lusk,0
ORD-03936,1461,13,4,02/06/2026,16:02:26,credit_card,cancelled,Round Rock,0
ORD-03937,1875,2,2,06/02/2026,18:41:00,bank_transfer,pending,Betong,10
ORD-03938,595,2,4,28/05/2026,5:39:24,cod,pending,Ifon,15
ORD-03939,1182,14,3,02/01/2026,15:33:03,bank_transfer,refunded,Maszewo Duże,0
ORD-03940,212,17,1,11/06/2026,16:06:19,e-wallet,refunded,Yangdian,0
ORD-03941,1056,10,3,03/02/2026,19:28:06,bank_transfer,cancelled,Zhongpai,10
ORD-03942,1449,12,1,08/01/2026,10:44:05,e-wallet,pending,Kebunkelapa,0
ORD-03943,416,18,1,12/03/2026,16:28:11,e-wallet,completed,Nanxi,0
ORD-03944,730,5,6,13/03/2026,23:15:10,e-wallet,pending,Palmira,0
ORD-03945,1285,16,6,15/02/2026,0:52:17,e-wallet,pending,San Carlos,0
ORD-03946,1122,8,2,29/03/2026,19:16:48,credit_card,cancelled,Mukdahan,0
ORD-03947,49,7,3,29/03/2026,8:18:21,e-wallet,completed,Chemin Grenier,0
ORD-03948,1949,19,1,17/04/2026,0:18:38,credit_card,pending,Tournai,0
ORD-03949,61,19,4,16/03/2026,3:49:52,e-wallet,completed,Warugunung,0
ORD-03950,1929,4,6,,1:06:34,credit_card,refunded,Peukanbada,10
ORD-03951,6,2,6,26/01/2026,18:26:33,credit_card,completed,Troyes,0
ORD-03952,365,18,2,02/01/2026,19:42:19,cod,completed,Barrancas,0
ORD-03953,731,15,5,24/05/2026,17:00:09,e-wallet,completed,Amirdzhan,10
ORD-03954,658,6,2,23/06/2026,17:54:01,credit_card,pending,Ungaran,10
ORD-03955,76,15,1,16/02/2026,12:14:47,e-wallet,pending,Nueva Arica,0
ORD-03956,851,8,2,08/05/2026,18:10:13,bank_transfer,refunded,Soroti,15
ORD-03957,1054,19,2,03/03/2026,13:25:45,bank_transfer,cancelled,Khagrachhari,10
ORD-03958,711,19,2,29/06/2026,8:50:50,e-wallet,completed,Nanmu,0
ORD-03959,1797,1,1,22/05/2026,3:10:41,cod,completed,Guacamaya,0
ORD-03960,1300,13,6,10/05/2026,5:32:38,cod,completed,Wangdun,15
ORD-03961,1212,7,1,04/03/2026,4:09:36,credit_card,completed,Dahuangwei,0
ORD-03962,654,20,1,16/02/2026,10:51:57,e-wallet,completed,Beiyang,0
ORD-03963,1435,19,1,,22:25:55,e-wallet,completed,Ilha de Moçambique,0
ORD-03964,913,15,2,02/03/2026,17:56:20,bank_transfer,cancelled,Luebo,0
ORD-03965,509,5,2,04/01/2026,16:06:22,bank_transfer,completed,Lixu,0
ORD-03966,724,13,4,20/01/2026,16:14:37,e-wallet,refunded,Timezgana,0
ORD-03967,864,13,1,09/01/2026,16:17:09,,refunded,Sūq ar Rabū‘,0
ORD-03968,1492,18,1,01/06/2026,9:11:16,e-wallet,cancelled,Ylöjärvi,0
ORD-03969,958,20,6,26/01/2026,7:31:30,e-wallet,completed,Topory,10
ORD-03970,1075,9,1,04/06/2026,21:42:31,cod,completed,Pingyao,0
ORD-03971,1726,11,2,,1:05:04,bank_transfer,refunded,Maguyam,0
ORD-03972,830,2,1,14/04/2026,3:37:26,e-wallet,pending,Arcos,0
ORD-03973,607,5,5,11/05/2026,20:17:30,bank_transfer,completed,Skore,0
ORD-03974,1286,14,2,07/04/2026,16:49:14,cod,pending,Jiazhuang,0
ORD-03975,726,7,2,14/01/2026,3:35:29,bank_transfer,completed,Komorní Lhotka,0
ORD-03976,70,11,1,12/06/2026,18:58:43,credit_card,pending,Siderejo,10
ORD-03977,671,6,4,17/04/2026,3:26:38,bank_transfer,pending,Souto,0
ORD-03978,115,14,2,28/06/2026,2:36:59,cod,completed,Vila Nova da Baronia,10
ORD-03979,267,2,6,16/02/2026,15:05:31,e-wallet,completed,,0
ORD-03980,1833,5,2,09/02/2026,16:02:56,credit_card,pending,Lerrnanist,0
ORD-03981,1273,11,2,19/04/2026,0:26:07,e-wallet,refunded,Shibīn al Kawm,0
ORD-03982,1102,5,6,05/05/2026,17:54:34,e-wallet,cancelled,Zhengdun,0
ORD-03983,983,9,2,15/02/2026,3:18:43,cod,completed,Portland,0
ORD-03984,507,6,4,21/06/2026,7:51:22,,pending,Sanxi,0
ORD-03985,398,13,6,14/05/2026,9:06:10,e-wallet,pending,Severo-Yeniseyskiy,0
ORD-03986,924,9,6,05/04/2026,4:31:14,e-wallet,pending,Gaoming,0
ORD-03987,404,6,6,24/06/2026,3:39:28,bank_transfer,completed,Velventós,0
ORD-03988,730,3,1,26/01/2026,18:59:13,e-wallet,cancelled,Rennes,0
ORD-03989,58,1,2,19/01/2026,3:31:22,credit_card,cancelled,Kokkári,0
ORD-03990,965,17,5,09/06/2026,6:13:07,bank_transfer,completed,Salavat,0
ORD-03991,1274,16,2,09/01/2026,2:09:02,bank_transfer,pending,Rodópoli,0
ORD-03992,738,20,6,03/02/2026,4:32:28,bank_transfer,pending,Mamonovo,0
ORD-03993,3,10,2,14/04/2026,21:18:47,bank_transfer,completed,Baroh,0
ORD-03994,49,5,2,26/03/2026,7:05:18,cod,completed,Las Vegas,0
ORD-03995,812,13,6,31/05/2026,13:21:55,e-wallet,pending,Zhouzhuang,15
ORD-03996,1132,6,3,16/04/2026,20:50:23,e-wallet,cancelled,Hongqiao,15
ORD-03997,1197,9,3,07/01/2026,3:13:55,e-wallet,completed,Mīrpur Sakro,0
ORD-03998,307,9,2,24/01/2026,16:15:43,e-wallet,refunded,Malandag,0
ORD-03999,619,1,1,28/04/2026,14:26:51,e-wallet,cancelled,Kongtian,10
ORD-04000,350,18,1,05/05/2026,17:38:52,cod,pending,Yambrasbamba,0
ORD-04001,190,12,4,,6:57:33,bank_transfer,cancelled,,0
ORD-04002,1728,19,4,13/03/2026,7:06:13,credit_card,pending,Beipai,0
ORD-04003,631,8,1,15/03/2026,18:27:38,cod,completed,Karvia,0
ORD-04004,1610,19,2,22/05/2026,,e-wallet,completed,Kamogatachō-kamogata,0
ORD-04005,1663,13,7,18/05/2026,20:53:13,e-wallet,cancelled,Musawa,0
ORD-04006,1201,2,2,09/06/2026,3:59:54,e-wallet,pending,Saltsjöbaden,0
ORD-04007,1291,5,3,03/06/2026,17:20:27,bank_transfer,refunded,Tai’an,0
ORD-04008,1808,14,2,23/04/2026,8:47:54,cod,pending,La Trinidad,0
ORD-04009,456,2,1,13/01/2026,13:09:38,bank_transfer,cancelled,Ratchathewi,0
ORD-04010,930,12,3,25/06/2026,19:45:01,cod,refunded,Pousada,0
ORD-04011,1301,17,2,03/01/2026,1:07:47,e-wallet,cancelled,Pamotan,0
ORD-04012,1647,19,1,04/05/2026,16:57:24,bank_transfer,pending,Boulaouane,0
ORD-04013,527,17,1,24/02/2026,5:31:39,bank_transfer,completed,Tuopu,0
ORD-04014,1610,19,1,02/05/2026,10:30:41,credit_card,completed,Javorník,0
ORD-04015,843,4,2,17/03/2026,3:06:57,cod,completed,Kotakaya Dua,0
ORD-04016,1949,1,1,10/05/2026,15:54:37,e-wallet,refunded,,0
ORD-04017,699,17,6,10/04/2026,11:38:04,bank_transfer,cancelled,Tân Hưng,0
ORD-04018,1635,16,1,14/02/2026,19:54:16,credit_card,pending,Kotabunan,0
ORD-04019,311,17,6,17/01/2026,18:22:08,cod,cancelled,Anfu,0
ORD-04020,1309,12,1,08/06/2026,11:51:20,e-wallet,cancelled,San Javier,0
ORD-04021,1753,15,1,09/02/2026,16:18:52,bank_transfer,pending,Zhutian,0
ORD-04022,122,12,1,01/05/2026,8:18:12,cod,completed,Moba,0
ORD-04023,1647,2,1,13/04/2026,1:33:39,e-wallet,pending,Cihampelas,0
ORD-04024,1285,20,2,11/04/2026,6:21:22,e-wallet,completed,Brejieira,0
ORD-04025,1435,10,6,27/02/2026,20:05:59,bank_transfer,cancelled,Anchorage,0
ORD-04026,1191,19,2,31/01/2026,14:48:07,credit_card,completed,Đắk Glei,15
ORD-04027,646,19,5,07/02/2026,21:46:27,,refunded,Ceibas,0
ORD-04028,787,7,1,01/04/2026,15:57:00,bank_transfer,pending,,10
ORD-04029,391,15,2,07/02/2026,5:40:51,cod,pending,Niort,0
ORD-04030,1074,10,4,13/01/2026,9:57:39,cod,refunded,Dajt,15
ORD-04031,459,14,1,21/02/2026,16:16:29,e-wallet,cancelled,Yangambi,0
ORD-04032,133,5,4,06/03/2026,12:49:42,e-wallet,refunded,Tsiatsan,15
ORD-04033,1946,17,1,27/05/2026,21:04:16,e-wallet,pending,Pionerskiy,0
ORD-04034,368,2,5,04/06/2026,3:59:40,e-wallet,cancelled,Mengjia,0
ORD-04035,209,15,4,17/06/2026,20:24:15,bank_transfer,cancelled,Zapolyarnyy,10
ORD-04036,1951,16,5,06/04/2026,17:15:12,credit_card,completed,,0
ORD-04037,1706,15,6,26/06/2026,2:58:28,bank_transfer,pending,Nunhala,0
ORD-04038,1753,7,2,06/01/2026,,bank_transfer,refunded,Kurba,10
ORD-04039,882,13,1,22/01/2026,20:45:24,bank_transfer,cancelled,Luleå,0
ORD-04040,502,9,3,28/02/2026,5:44:04,e-wallet,pending,Cujillo,0
ORD-04041,1641,14,3,27/03/2026,9:11:52,e-wallet,completed,Antsohimbondrona,0
ORD-04042,1550,15,1,19/02/2026,14:39:39,e-wallet,completed,Xukou,0
ORD-04043,723,4,2,24/02/2026,13:52:06,bank_transfer,pending,Nanfeng,30
ORD-04044,1594,19,2,13/03/2026,23:04:17,bank_transfer,refunded,,0
ORD-04045,814,14,5,15/02/2026,9:03:58,cod,pending,Wuyun,0
ORD-04046,1851,2,1,17/02/2026,23:52:40,bank_transfer,cancelled,Araranguá,0
ORD-04047,253,4,4,19/02/2026,0:19:36,cod,completed,Bologna,0
ORD-04048,211,17,7,29/06/2026,4:23:58,credit_card,completed,Charlottesville,0
ORD-04049,984,6,2,12/03/2026,20:35:22,e-wallet,completed,Ulaan-Ereg,0
ORD-04050,961,8,2,08/01/2026,15:33:05,bank_transfer,cancelled,Wudabao,0
ORD-04051,1402,11,1,06/06/2026,19:47:20,credit_card,pending,Rixinhe,0
ORD-04052,1301,18,1,25/04/2026,2:29:36,e-wallet,completed,Monte Mor,0
ORD-04053,203,15,1,15/06/2026,11:19:56,credit_card,pending,Muchkapskiy,0
ORD-04054,1544,1,1,06/04/2026,2:44:46,e-wallet,refunded,Kamo,0
ORD-04055,1738,19,5,27/06/2026,8:26:10,bank_transfer,refunded,Solna,0
ORD-04056,94,14,5,08/05/2026,8:41:01,e-wallet,pending,Luozhou,0
ORD-04057,1359,13,3,20/06/2026,14:36:36,cod,cancelled,Barlinek,0
ORD-04058,1030,13,3,09/02/2026,4:30:56,cod,pending,Cololaca,0
ORD-04059,299,10,2,18/04/2026,2:35:30,e-wallet,refunded,Świnice Warckie,0
ORD-04060,884,20,1,07/03/2026,10:52:15,bank_transfer,completed,Kaeng Khoi,15
ORD-04061,1463,18,6,17/01/2026,3:04:53,e-wallet,completed,Zalţan,0
ORD-04062,751,15,1,05/05/2026,20:50:14,credit_card,pending,Sobo,0
ORD-04063,619,19,3,16/03/2026,16:58:07,cod,cancelled,,0
ORD-04064,403,15,1,09/04/2026,11:32:05,e-wallet,pending,Unidos,10
ORD-04065,1538,20,3,05/06/2026,23:47:01,e-wallet,refunded,Dongke,0
ORD-04066,537,20,3,13/05/2026,4:58:22,e-wallet,completed,Kuala Lumpur,0
ORD-04067,1412,2,1,26/06/2026,7:13:56,credit_card,pending,Shibajiazi,0
ORD-04068,902,19,3,12/04/2026,2:28:14,cod,completed,Ljungbyholm,0
ORD-04069,1477,14,1,23/05/2026,23:47:50,e-wallet,pending,Manzanares,10
ORD-04070,887,15,2,03/05/2026,11:11:19,bank_transfer,completed,Xiaping,0
ORD-04071,1783,15,6,,10:45:03,,completed,Sonsón,0
ORD-04072,104,8,2,20/03/2026,7:34:49,credit_card,pending,Zhitang,10
ORD-04073,1098,1,4,13/01/2026,5:55:45,e-wallet,pending,Stará Huť,15
ORD-04074,1733,9,3,18/03/2026,13:32:37,e-wallet,completed,Xuwei,0
ORD-04075,1924,4,6,14/05/2026,9:42:13,bank_transfer,pending,Acobambilla,10
ORD-04076,1580,2,3,15/05/2026,5:23:54,cod,pending,Kaélé,15
ORD-04077,320,6,5,19/01/2026,0:38:32,bank_transfer,refunded,Paris 01,0
ORD-04078,1308,4,6,26/03/2026,17:24:40,credit_card,cancelled,Sumanding,0
ORD-04079,1618,11,4,03/05/2026,9:56:39,credit_card,refunded,Jarry,0
ORD-04080,1219,4,7,31/01/2026,,bank_transfer,completed,Tongshanxiang,0
ORD-04081,1449,6,7,12/01/2026,23:33:10,cod,completed,Khuan Don,0
ORD-04082,1433,1,5,24/01/2026,4:04:03,cod,completed,La Cesira,0
ORD-04083,1024,17,3,05/02/2026,11:31:44,cod,completed,Krasnokamsk,0
ORD-04084,506,17,1,15/06/2026,2:28:42,bank_transfer,cancelled,Phra Pradaeng,0
ORD-04085,1380,4,1,25/03/2026,17:49:30,credit_card,completed,,0
ORD-04086,1132,18,2,26/05/2026,,credit_card,completed,Jawornik,0
ORD-04087,72,18,6,10/05/2026,9:40:53,e-wallet,completed,Graikochóri,0
ORD-04088,719,14,2,15/05/2026,23:48:03,bank_transfer,pending,Besançon,10
ORD-04089,490,4,2,18/01/2026,12:55:46,e-wallet,pending,Ninghai,0
ORD-04090,1321,15,1,27/01/2026,17:42:30,e-wallet,completed,Shatian,0
ORD-04091,406,15,6,20/05/2026,21:31:18,e-wallet,completed,Bilhó,0
ORD-04092,1475,3,1,22/05/2026,21:24:14,credit_card,pending,Nantuo,0
ORD-04093,1887,12,2,20/05/2026,,e-wallet,refunded,Ngawi,0
ORD-04094,1442,13,6,19/02/2026,20:34:16,bank_transfer,completed,Sho’rchi,0
ORD-04095,1656,16,1,15/05/2026,0:29:07,e-wallet,pending,Kāmyārān,0
ORD-04096,802,8,2,25/06/2026,9:54:01,e-wallet,pending,Quiriquire,0
ORD-04097,529,16,5,19/05/2026,3:55:12,credit_card,completed,Mojokerto,0
ORD-04098,382,3,7,18/01/2026,15:05:03,bank_transfer,cancelled,Kulykiv,0
ORD-04099,1293,20,6,02/06/2026,23:02:07,e-wallet,cancelled,Łąka Prudnicka,0
ORD-04100,777,14,6,08/02/2026,19:32:36,bank_transfer,pending,Heze,0
ORD-04101,1840,3,3,25/02/2026,7:29:34,e-wallet,completed,Gubengairlangga,0
ORD-04102,534,11,1,23/04/2026,14:14:08,bank_transfer,pending,Laboulaye,0
ORD-04103,243,17,2,24/06/2026,0:17:39,e-wallet,pending,Toledo,0
ORD-04104,709,14,2,24/05/2026,23:43:08,cod,completed,Cabugao,10
ORD-04105,8,2,1,28/03/2026,10:09:40,bank_transfer,cancelled,Satuek,10
ORD-04106,101,10,1,19/05/2026,15:31:37,cod,cancelled,Maño,30
ORD-04107,416,12,1,27/04/2026,15:07:21,bank_transfer,refunded,Čeladná,15
ORD-04108,1592,16,7,01/05/2026,6:00:47,bank_transfer,completed,Cambanay,0
ORD-04109,1429,18,1,10/04/2026,6:40:48,cod,pending,Cijapar,0
ORD-04110,1742,11,2,02/04/2026,17:25:27,e-wallet,completed,Ibitinga,10
ORD-04111,319,10,1,18/04/2026,5:58:51,bank_transfer,pending,Estoi,15
ORD-04112,679,1,2,29/04/2026,6:10:45,e-wallet,refunded,Jokkmokk,0
ORD-04113,1222,1,1,17/03/2026,17:20:13,e-wallet,pending,Dordrecht,0
ORD-04114,1931,17,6,07/06/2026,6:58:52,bank_transfer,completed,Shihui,10
ORD-04115,557,10,4,27/05/2026,4:04:08,bank_transfer,completed,Sharan,0
ORD-04116,69,18,1,10/01/2026,1:10:13,credit_card,completed,Krajan Satu,0
ORD-04117,578,5,1,04/05/2026,19:15:32,bank_transfer,pending,Pubal,0
ORD-04118,256,17,1,01/04/2026,18:13:46,bank_transfer,cancelled,Potštát,15
ORD-04119,1899,11,2,11/04/2026,23:16:59,credit_card,pending,Kota Kinabalu,0
ORD-04120,1657,16,1,06/04/2026,5:49:16,cod,completed,Cochabamba,0
ORD-04121,115,11,1,14/01/2026,21:46:33,e-wallet,pending,Kabale,0
ORD-04122,1536,6,3,06/01/2026,18:07:43,cod,cancelled,Sandaohezi,0
ORD-04123,170,19,2,,1:43:56,e-wallet,cancelled,Rockford,0
ORD-04124,316,17,3,11/02/2026,12:02:25,e-wallet,refunded,Marseille,0
ORD-04125,1216,20,4,28/04/2026,15:32:49,e-wallet,completed,Diadema,10
ORD-04126,42,18,2,13/05/2026,15:52:32,bank_transfer,cancelled,Touguinha,0
ORD-04127,667,5,2,14/02/2026,20:53:28,e-wallet,pending,Rashaant,0
ORD-04128,309,10,1,19/03/2026,23:12:57,bank_transfer,refunded,Lewolang,10
ORD-04129,1735,4,7,08/06/2026,6:14:34,e-wallet,cancelled,Fagersta,0
ORD-04130,1424,18,1,28/01/2026,11:40:14,e-wallet,completed,Izra‘,30
ORD-04131,994,5,1,20/06/2026,23:28:09,cod,completed,Marigot,15
ORD-04132,56,5,3,20/02/2026,9:02:20,bank_transfer,completed,Xihe,0
